Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,1735448820077560,115864 | 8150 | 127384 | 68 | GFT7592,mc,2019-01-06 18:13:31,BRST,RefundedInstallment,4635468055615095,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 115864
TurbiBR,TurbiBRCOM,1735452342650177,116190 | 8150 | 127711 | 70 | FJV8602,mc,2019-01-06 18:14:14,BRST,RefundedInstallment,4335468056056235,BRL,63.17,,1,BRL,63.17,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116190
TurbiBR,TurbiBRCOM,4335467246882435,117538 | 8524060 | 129059 | 33 | FYM1511,mc,2019-01-06 17:57:50,BRST,SettledInstallment,4335468046209621,BRL,,150.20,1,BRL,,146.07,4.13,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117538
TurbiBR,TurbiBRCOM,4335461100990210,117077 | 8150 | 128598 | 4 | GIE2734,mc,2019-01-06 18:15:01,BRST,RefundedInstallment,4635468056510246,BRL,50.00,,1,BRL,50.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 117077
TurbiBR,TurbiBRCOM,4635465069243583,117303 | 8150 | 128824 | 78 | EON0079,mc,2019-01-06 18:14:46,BRST,RefundedInstallment,4535468056373851,BRL,47.94,,1,BRL,47.94,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 117303
TurbiBR,TurbiBRCOM,4535467947810329,117621 | 8502356 | 129143 | 2 | FXT8846,mc,2019-01-06 18:17:52,BRST,SettledInstallment,4535468058208089,BRL,,61.56,1,BRL,,59.87,1.69,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117621
TurbiBR,TurbiBRCOM,1635467944820235,117620 | 8496513 | 129142 | 29 | GKH1148,mc,2019-01-06 18:42:54,BRST,SettledInstallment,4735468073215778,BRL,,47.48,1,BRL,,46.17,1.31,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117620
TurbiBR,TurbiBRCOM,1735467849094570,117596 | 8525181 | 129117 | 32 | FXT6395,mc,2019-01-06 20:27:54,BRST,SettledInstallment,4835468136210617,BRL,,83.76,1,BRL,,81.46,2.30,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117596
TurbiBR,TurbiBRCOM,1635467683704202,117560 | 8520345 | 129081 | 13 | FXH7648,mc,2019-01-06 20:02:44,BRST,SettledInstallment,1335468121224996,BRL,,126.70,1,BRL,,123.22,3.48,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117560
TurbiBR,TurbiBRCOM,4835467286390948,117542 | 8507083 | 129063 | 28 | GKE6583,mc,2019-01-05 21:27:56,BRST,SettledInstallment,4335467308209618,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117542
TurbiBR,TurbiBRCOM,4815455974135638,116596 | 8527861 | 128117 | 68 | GFT7592,mc,2019-01-07 11:12:21,BRST,RefundedInstallment,1615468666904391,BRL,50.00,,1,BRL,50.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116596
TurbiBR,TurbiBRCOM,1815458576415982,116596 | 8527861 | 128117 | 68 | GFT7592,mc,2019-01-07 11:12:37,BRST,RefundedInstallment,4715468667090920,BRL,71.36,,1,BRL,71.36,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116596
TurbiBR,TurbiBRCOM,4715467862999257,117599 | 8502999 | 129120 | 63 | FMZ7695,mc,2019-01-06 21:32:53,BRST,SettledInstallment,1815468175214363,BRL,,82.67,1,BRL,,80.40,2.27,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117599
TurbiBR,TurbiBRCOM,1815458138417898,116596 | 8527861 | 128117 | 68 | GFT7592,mc,2019-01-07 11:12:37,BRST,RefundedInstallment,4715468667097024,BRL,100.00,,1,BRL,100.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116596
TurbiBR,TurbiBRCOM,4615468122819674,117645 | 8503471 | 129166 | 29 | GKH1148,mc,2019-01-06 23:27:48,BRST,SettledInstallment,4815468244203045,BRL,,35.05,1,BRL,,34.09,0.96,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117645
TurbiBR,TurbiBRCOM,4515468617207584,117654 | 8496984 | 129175 | 78 | EON0079,mc,2019-01-07 12:37:46,BRST,SettledInstallment,1515468718210301,BRL,,38.78,1,BRL,,37.71,1.07,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117654
TurbiBR,TurbiBRCOM,1715459008433446,116596 | 8527861 | 128117 | 68 | GFT7592,mc,2019-01-07 11:13:26,BRST,RefundedInstallment,1515468667492645,BRL,100.00,,1,BRL,100.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116596
TurbiBR,TurbiBRCOM,1615459446406146,116596 | 8527861 | 128117 | 68 | GFT7592,mc,2019-01-07 11:13:26,BRST,RefundedInstallment,1315468667491284,BRL,13.00,,1,BRL,13.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116596
TurbiBR,TurbiBRCOM,1715468662669914,117659 | 8150 | 129180 | 69 | GJT1128,mc,2019-01-07 11:38:13,BRST,SettledInstallment,4315468682204930,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117659
TurbiBR,TurbiBRCOM,4515467797937432,117579 | 8523484 | 129100 | 18 | FKD0105,mc,2019-01-07 11:22:53,BRST,SettledInstallment,1615468673210188,BRL,,159.73,1,BRL,,155.34,4.39,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117579
TurbiBR,TurbiBRCOM,4515468776420770,117672 | 8510170 | 129193 | 67 | FVV7524,mc,2019-01-07 18:23:08,BRST,SettledInstallment,4715468925211482,BRL,,54.44,1,BRL,,52.94,1.50,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117672
TurbiBR,TurbiBRCOM,1615468937322878,117692 | 8509752 | 129213 | 32 | FXT6395,mc,2019-01-07 20:57:59,BRST,SettledInstallment,1515469018217038,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117692
TurbiBR,TurbiBRCOM,4315468785688799,117674 | 8499260 | 129195 | 63 | FMZ7695,mc,2019-01-07 19:43:01,BRST,SettledInstallment,1715468973205242,BRL,,39.74,1,BRL,,38.65,1.09,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117674
TurbiBR,TurbiBRCOM,4515468636640054,117656 | 8513345 | 129177 | 46 | FZP6949,mc,2019-01-07 16:57:53,BRST,SettledInstallment,4615468874200263,BRL,,82.33,1,BRL,,80.07,2.26,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117656
TurbiBR,TurbiBRCOM,4615468122819674,117645 | 8503471 | 129166 | 29 | GKH1148,mc,2019-01-07 14:05:41,BRST,RefundedInstallment,1815468770824301,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,117645 | 8503471 | 129166 | 29 | GKH1148
TurbiBR,TurbiBRCOM,1645467914229449,117614 | 8528500 | 129135 | 54 | GDP6156,mc,2019-01-06 22:22:49,BRST,SettledInstallment,1745468205208091,BRL,,90.20,1,BRL,,87.72,2.48,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117614
TurbiBR,TurbiBRCOM,4845468139378013,117648 | 8525340 | 129169 | 60 | GJQ7911,mc,2019-01-07 01:22:48,BRST,SettledInstallment,1845468313213065,BRL,,58.58,1,BRL,,56.97,1.61,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117648
TurbiBR,TurbiBRCOM,4645467847067142,117594 | 8496526 | 129115 | 64 | GGW0873,mc,2019-01-07 00:07:52,BRST,SettledInstallment,1845468268216170,BRL,,96.70,1,BRL,,94.04,2.66,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117594
TurbiBR,TurbiBRCOM,4845468627530992,117655 | 8508708 | 129176 | 44 | FOM1229,mc,2019-01-07 13:27:50,BRST,SettledInstallment,4545468748213836,BRL,,34.81,1,BRL,,33.85,0.96,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117655
TurbiBR,TurbiBRCOM,1645468515368701,117651 | 8283 | 129172 | 7 | GCW5563,mc,2019-01-07 20:47:57,BRST,SettledInstallment,1545469012210306,BRL,,311.81,1,BRL,,303.24,8.57,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117651
TurbiBR,TurbiBRCOM,4545468649143744,117658 | 8500626 | 129179 | 37 | GHQ9495,mc,2019-01-07 12:37:56,BRST,SettledInstallment,1345468718212287,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117658
TurbiBR,TurbiBRCOM,1745468732624919,117669 | 8528031 | 129190 | 20 | FUD3683,mc,2019-01-07 16:02:56,BRST,SettledInstallment,1645468841211617,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117669
TurbiBR,TurbiBRCOM,4745468928977992,117691 | 8496192 | 129212 | 10 | FQR9974,mc,2019-01-07 19:07:47,BRST,SettledInstallment,4745468952212662,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117691
TurbiBR,TurbiBRCOM,1635467995876094,117626 | 8505392 | 129147 | 38 | GDT7856,mc,2019-01-06 22:57:42,BRST,SettledInstallment,4635468226212590,BRL,,70.50,1,BRL,,68.56,1.94,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117626
TurbiBR,TurbiBRCOM,4635467622011010,117552 | 8500156 | 129073 | 44 | FOM1229,mc,2019-01-06 21:17:53,BRST,SettledInstallment,4835468166216013,BRL,,254.92,1,BRL,,247.91,7.01,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117552
TurbiBR,TurbiBRCOM,4835467828315601,117587 | 8498012 | 129108 | 78 | EON0079,mc,2019-01-06 22:17:52,BRST,SettledInstallment,4735468202212324,BRL,,89.70,1,BRL,,87.23,2.47,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117587
TurbiBR,TurbiBRCOM,4835467943184650,117619 | 8529335 | 129140 | 58 | GIV7241,mc,2019-01-07 00:52:45,BRST,SettledInstallment,1835468295203375,BRL,,89.20,1,BRL,,86.75,2.45,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117619
TurbiBR,TurbiBRCOM,4835468128070953,117646 | 8523945 | 129167 | 65 | GCU7445,mc,2019-01-07 00:07:42,BRST,SettledInstallment,1635468268214807,BRL,,43.09,1,BRL,,41.91,1.18,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117646
TurbiBR,TurbiBRCOM,1735468063991087,117637 | 8497639 | 129158 | 7 | GCW5563,mc,2019-01-06 21:32:46,BRST,SettledInstallment,1535468175211871,BRL,,72.26,1,BRL,,70.27,1.99,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117637
TurbiBR,TurbiBRCOM,4735468763814708,117671 | 8502204 | 129192 | 28 | GKE6583,mc,2019-01-07 17:47:56,BRST,SettledInstallment,1835468904203782,BRL,,40.27,1,BRL,,39.16,1.11,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117671
TurbiBR,TurbiBRCOM,1835468250925475,117650 | 8509582 | 129171 | 54 | GDP6156,mc,2019-01-07 00:58:36,BRST,SettledInstallment,1835468298213959,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117650
TurbiBR,TurbiBRCOM,4535468703513602,117664 | 8502697 | 129185 | 2 | FXT8846,mc,2019-01-07 14:09:44,BRST,SettledInstallment,1535468772219954,BRL,,50.00,1,BRL,,48.62,1.38,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117664
TurbiBR,TurbiBRCOM,4835468966948963,117696 | 8523945 | 129217 | 64 | GGW0873,mc,2019-01-07 20:12:55,BRST,SettledInstallment,4635468991217980,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117696
TurbiBR,TurbiBRCOM,4635468647884522,117657 | 8524706 | 129178 | 14 | GDW3904,mc,2019-01-07 14:42:52,BRST,SettledInstallment,4835468793218770,BRL,,55.06,1,BRL,,53.55,1.51,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117657
TurbiBR,TurbiBRCOM,4835467943184650,117619 | 8529335 | 129140 | 58 | GIV7241,mc,2019-01-07 18:31:17,BRST,RefundedInstallment,1535468930150448,BRL,50.00,,1,BRL,50.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 117619
TurbiBR,TurbiBRCOM,4835468966948963,117696 | 8523945 | 129217 | 64 | GGW0873,mc,2019-01-07 20:13:26,BRST,RefundedInstallment,4635468991575601,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 117696
TurbiBR,TurbiBRCOM,1725467893567689,117608 | 8507211 | 129129 | 36 | GFN9743,mc,2019-01-06 22:02:44,BRST,SettledInstallment,1725468193218916,BRL,,96.09,1,BRL,,93.45,2.64,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117608
TurbiBR,TurbiBRCOM,4325467864416294,117601 | 8496712 | 129122 | 69 | GJT1128,mc,2019-01-06 21:43:03,BRST,SettledInstallment,1825468181216715,BRL,,96.70,1,BRL,,94.04,2.66,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117601
TurbiBR,TurbiBRCOM,4625467912308870,117612 | 8496071 | 129133 | 41 | FCC3441,mc,2019-01-06 21:32:46,BRST,SettledInstallment,4325468175213289,BRL,,82.34,1,BRL,,80.08,2.26,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117612
TurbiBR,TurbiBRCOM,4725468002274039,117627 | 8496487 | 129148 | 46 | FZP6949,mc,2019-01-06 22:22:55,BRST,SettledInstallment,1825468205206809,BRL,,73.15,1,BRL,,71.14,2.01,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117627
TurbiBR,TurbiBRCOM,1625468043998155,117632 | 8510170 | 129153 | 77 | EJX6826,mc,2019-01-06 23:57:51,BRST,SettledInstallment,4725468262214030,BRL,,61.74,1,BRL,,60.04,1.70,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117632
TurbiBR,TurbiBRCOM,1325467930833767,117617 | 8283 | 129138 | 22 | FWL2173,mc,2019-01-07 01:12:51,BRST,SettledInstallment,4625468307219177,BRL,,212.79,1,BRL,,206.94,5.85,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117617
TurbiBR,TurbiBRCOM,4625468538457877,117653 | 8529160 | 129174 | 10 | FQR9974,mc,2019-01-07 09:32:57,BRST,SettledInstallment,1325468607217508,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117653
TurbiBR,TurbiBRCOM,1625468004587997,117628 | 8501756 | 129149 | 31 | GDQ9684,mc,2019-01-07 00:47:42,BRST,SettledInstallment,1325468292215163,BRL,,83.44,1,BRL,,81.15,2.29,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117628
TurbiBR,TurbiBRCOM,4625468685798107,117663 | 8499175 | 129184 | 29 | GKH1148,mc,2019-01-07 14:27:55,BRST,SettledInstallment,4325468784219685,BRL,,45.98,1,BRL,,44.72,1.26,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117663
TurbiBR,TurbiBRCOM,,"Payout Date=2019-02-06, Bank=341, Branch=8886, Account=253338",,2019-02-05 01:24:52,BRST,MerchantPayout,"TX24504162582XT batch 102, TurbiBRCOM batch 102, TurbiBRCOM",,,,,BRL,4145.85,,,,,,,,,,102,,,,,,,,
